id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:YM.YOOD.ALA,,YOOD,,OODNADATTA,,,,-27.55993611,135.4449472,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YOOK.ALA,,YOOK,,COOK,,,,-30.61833333,130.406,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YOOM.AD,,YOOM,,MOOMBA,,,,-28.09953889,140.1970472,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,52
au.bom:YM.YORB.AD,,YORB,,ORBOST,,,,-37.79040278,148.6096056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YORG.AD,,YORG,,ORANGE,,,,-33.37802222,149.1255028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YOUY.ALA,,YOUY,,OUYEN,,,,-35.08866667,142.3547667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,VIC,30
au.bom:YM.YPAD.AD,,YPAD,,ADELAIDE,,,,-34.94495556,138.5306833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPAG.AD,,YPAG,,PORT AUGUSTA,,,,-32.50692222,137.7168028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPAY.ALA,,YPAY,,PAPUNYA,,,,-23.24098333,131.90695,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YPBO.AD,,YPBO,,PARABURDOO,,,,-23.17121944,117.7453972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YPCE.AD,,YPCE,,POONCARIE,,,,-33.37308056,142.5848694,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YPEA.AD,,YPEA,,PEARCE,,,,-31.667675,116.0150611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YPED.AD,,YPED,,EDINBURGH,,,,-34.70258333,138.6208056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPID.HLS,,YPID,,PHILLIP ISLAND HELIPORT,,,,-38.52,145.3266667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,VIC,30
au.bom:YM.YPIR.AD,,YPIR,,PORT PIRIE,,,,-33.23894167,137.9949056,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPJT.AD,,YPJT,,PERTH/JANDAKOT,,,,-32.09744722,115.8812139,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YPKA.AD,,YPKA,,KARRATHA,,,,-20.71228056,116.7732778,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YPKG.AD,,YPKG,,KALGOORLIE-BOULDER,,,,-30.78937778,121.4617278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YPKS.AD,,YPKS,,PARKES,,,,-33.13126667,148.2390528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YPLC.AD,,YPLC,,PORT LINCOLN,,,,-34.60539167,135.8802778,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPLM.AD,,YPLM,,LEARMONTH,,,,-22.23547778,114.0885361,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YPMH.AD,,YPMH,,PROMINENT HILL,,,,-29.71787778,135.5244944,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,52
au.bom:YM.YPNW.ALA,,YPNW,,PANNAWONICA,,,,-21.62833333,116.32,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YPOD.AD,,YPOD,,PORTLAND,,,,-38.31809167,141.4710444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YPPD.AD,,YPPD,,PORT HEDLAND,,,,-20.37784167,118.6264806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YPPF.AD,,YPPF,,ADELAIDE/PARAFIELD,,,,-34.79330278,138.6329778,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YPPH.AD,,YPPH,,PERTH,,,,-31.94019444,115.9668806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YPTB.ALA,,YPTB,,PETERBOROUGH,,,,-33.005,138.8483333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YPWR.AD,,YPWR,,WOOMERA,,,,-31.14407222,136.8169361,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,51
au.bom:YM.YPYF.ALA,,YPYF,,PAYNES FIND,,,,-29.26222222,117.6694444,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YRAW.ALA,,YRAW,,RAWLINNA,,,,-31.01666667,125.325,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YREN.AD,,YREN,,RENMARK,,,,-34.19641111,140.6739972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YRNW.ALA,,YRNW,,RINGWOOD STN,,,,-23.82888889,134.9616667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YROE.ALA,,YROE,,ROEBOURNE,,,,-20.761475,117.1561333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YROI.AD,,YROI,,ROBINVALE,,,,-34.65068611,142.7827444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YRTI.AD,,YRTI,,ROTTNEST ISLAND,,,,-32.00676667,115.53975,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,60
au.bom:YM.YSAC.HLS,,YSAC,,SANDY CAPE,,,,-41.42,144.745,,,,,,,,,------------,YM,,,,,,,,HLS,---pa---,TAS,70
au.bom:YM.YSAN.ALA,,YSAN,,SANDSTONE,,,,-27.975,119.2916667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,61
au.bom:YM.YSBK.AD,,YSBK,,SYDNEY/BANKSTOWN,,,,-33.92436667,150.9883833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,20
au.bom:YM.YSCB.AD,,YSCB,,CANBERRA,,,,-35.306822,149.195033,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,ACT,21
au.bom:YM.YSCK.ALA,,YSCK,,SALT CREEK,,,,-36.13761944,139.6442389,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YSCN.AD,,YSCN,,CAMDEN,,,,-34.0403,150.6866028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YSCR.AD,,YSCR,,SOUTHERN CROSS,,,,-31.24029722,119.3597944,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,61
au.bom:YM.YSDU.AD,,YSDU,,DUBBO,,,,-32.21666667,148.5747222,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YSHK.AD,,YSHK,,SHARK BAY,,,,-25.89387222,113.5772333,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,65
au.bom:YM.YSHL.AD,,YSHL,,SHELLHARBOUR AIRPORT,,,,-34.56114167,150.7885833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YSHT.AD,,YSHT,,SHEPPARTON,,,,-36.42881389,145.3925611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YSHW.AD,,YSHW,,HOLSWORTHY,,,,-33.995125,150.9524611,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YSMI.ALA,,YSMI,,SMITHTON,,,,-40.83501667,145.0837361,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,TAS,70
au.bom:YM.YSNW.AD,,YSNW,,NOWRA,,,,-34.94899444,150.5370556,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YSRI.AD,,YSRI,,RICHMOND (NSW),,,,-33.60068889,150.7807222,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,20
au.bom:YM.YSRN.AD,,YSRN,,STRAHAN,,,,-42.15563056,145.2912917,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YSSY.AD,,YSSY,,SYDNEY/KINGSFORD SMITH,,,,-33.946,151.1771083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,20
au.bom:YM.YSTA.AD,,YSTA,,ST ARNAUD,,,,-36.63662222,143.1858361,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YSTH.AD,,YSTH,,SAINT HELENS,,,,-41.33679722,148.2818528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YSWG.AD,,YSWG,,WAGGA WAGGA,,,,-35.16525,147.4664278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YSWH.AD,,YSWH,,SWAN HILL,,,,-35.37571111,143.5327361,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YSWL.AD,,YSWL,,STAWELL,,,,-37.07169167,142.7402972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YTAR.ALA,,YTAR,,TARCOOLA,,,,-30.70288333,134.5828167,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YTEF.AD,,YTEF,,TELFER,,,,-21.71495,122.2283806,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YTEM.AD,,YTEM,,TEMORA,,,,-34.42130833,147.5116944,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YTHR.ALA,,YTHR,,THREE RIVERS HS,,,,-25.13333333,119.1166667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,66
au.bom:YM.YTIB.AD,,YTIB,,TIBOOBURRA,,,,-29.45097222,142.0577917,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YTLP.ALA,,YTLP,,TILPA,,,,-30.92555,144.4199833,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,22
au.bom:YM.YTMU.AD,,YTMU,,TUMUT,,,,-35.2629,148.2407222,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YTOC.AD,,YTOC,,TOCUMWAL,,,,-35.810761,145.604161,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,30
au.bom:YM.YTOT.ALA,,YTOT,,TOTTENHAM,,,,-32.25616667,147.3688333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,22
au.bom:YM.YTRA.AD,,YTRA,,TROPICANA,,,,-29.18659444,124.5503722,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,64
au.bom:YM.YTSI.HLS,,YTSI,,TASMAN ISLAND,,,,-43.23968333,148.0023833,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,TAS,70
au.bom:YM.YWAG.ALA,,YWAG,,WANAARING,,,,-29.71176667,144.1710333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NSW,22
au.bom:YM.YWAL.ALA,,YWAL,,WALLAL DOWNS,,,,-19.775,120.6583333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YWBL.AD,,YWBL,,WARRNAMBOOL,,,,-38.29513889,142.4467389,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YWBR.AD,,YWBR,,WARBURTON,,,,-26.12833333,126.5833333,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,64
au.bom:YM.YWCA.AD,,YWCA,,WILCANNIA,,,,-31.51948611,143.3811833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YWDA.ALA,,YWDA,,WINDARRA,,,,-28.475,122.2416667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,61
au.bom:YM.YWGT.AD,,YWGT,,WANGARATTA,,,,-36.41592778,146.3068583,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YWHA.AD,,YWHA,,WHYALLA,,,,-33.05901111,137.5144833,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,50
au.bom:YM.YWHC.AD,,YWHC,,WHITE CLIFFS,,,,-30.85125278,143.0732278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YWIR.ALA,,YWIR,,WIRRAMINNA,,,,-31.2,136.2333333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,53
au.bom:YM.YWKB.AD,,YWKB,,WARRACKNABEAL,,,,-36.32122222,142.4193278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YWKI.ALA,,YWKI,,WAIKERIE,,,,-34.18416389,140.0306722,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YWLA.ALA,,YWLA,,WILLOWRA,,,,-21.27666667,132.6233333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YWLP.HLS,,YWLP,,WILSONS PROMONTORY,,,,-39.13111111,146.425,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,VIC,30
au.bom:YM.YWLU.AD,,YWLU,,WILUNA,,,,-26.62925,120.2205444,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,66
au.bom:YM.YWMC.ALA,,YWMC,,WILLIAM CREEK,,,,-28.90706667,136.3409833,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YWOG.HLS,,YWOG,,WONTHAGGI TOWNSHIP,,,,-38.6,145.5833333,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,VIC,30
au.bom:YM.YWPL.ALA,,YWPL,,WINNING POOL NORTH,,,,-23.1,114.5333333,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YWRN.AD,,YWRN,,WARREN,,,,-31.7332,147.8025278,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YWRO.HLS,,YWRO,,WALLAROO,,,,-33.927,137.6376667,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,SA,50
au.bom:YM.YWSL.AD,,YWSL,,WEST SALE,,,,-38.09165833,146.9652528,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YWUD.AD,,YWUD,,WUDINNA,,,,-33.04323611,135.4472083,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,SA,53
au.bom:YM.YWWL.AD,,YWWL,,WEST WYALONG,,,,-33.937225,147.1915222,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
au.bom:YM.YWYF.AD,,YWYF,,WYCHEPROOF,,,,-36.05893611,143.2432972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YWYY.AD,,YWYY,,WYNYARD,,,,-40.99876389,145.731225,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,TAS,70
au.bom:YM.YYAL.ALA,,YYAL,,YALGOO,,,,-28.3536,116.679,,,,,,,,,------------,YM,,,,,,,,ALA,---pa---,WA,60
au.bom:YM.YYND.ALA,,YYND,,YUENDUMU,,,,-22.25412222,131.7821667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,84
au.bom:YM.YYNG.AD,,YYNG,,YOUNG,,,,-34.25566944,148.248125,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,21
au.bom:YM.YYUN.ALA,,YYUN,,YUNTA,,,,-32.57166667,139.5638889,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,51
au.bom:YM.YZAN.ALA,,YZAN,,ZANTHUS,,,,-31.03333333,123.5666667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
